appmetrica_device_id,split
8653146401388572864,train
12757762514416574227,train
11507694525471076322,train
6380075248898556566,train
13979091933182643760,train
7780404986752970695,train
18386940735848206871,train
7913077753921823350,train
14871873208025769005,train
17583670409651944650,train
10746604893991581209,train
11620525839932227628,train
18170759344195939805,train
13074606748256156765,train
5303766761700835161,train
14354433768526569863,train
5757946584931010657,train
10318294372127034277,train
9304218344017602102,train
18237676819100620611,train
8231978147269097137,train
4040671561973363415,train
1454910797057809195,train
280833013440001183,train
13807020493415731893,train
6609897565673694776,train
10187548814981321534,train
713937224706698750,train
489986477623155898,train
12702898881392909530,train
14117369164253585131,train
12704666086703475136,train
16379641642433340312,train
10581029076464115897,train
12857534943812298929,train
636579390218552640,train
14113843534965840587,train
11600728682339326170,train
5897020693298398889,train
17985457045774074949,train
2319603565750606137,train
11930271954402557240,train
1377952676703514945,train
17958398244367756939,train
10613917529500215196,train
8847450053038421498,train
4525399161941623265,train
14822094473181432260,train
10353277492128215705,train
9476582913958887702,train
3522471734334485807,train
4113357747845459502,train
8800823872032788746,train
10451296284310237976,train
10905419788027213301,train
16283802362764233082,train
11213783995043608882,train
11047222462784534978,train
16610242408411780635,train
15045834628674061756,train
10554761621354767370,train
12173391927517195965,train
14594875756452926902,train
1136495781885965207,train
5150507351079817598,train
13690486405626138812,train
8301130967224090673,train
14251364392771199476,train
8468104112638023447,train
8620923234964279900,train
10928767070253061620,train
10403623136435908991,train
3552735147754180846,train
903622597379292689,train
12849850253891820636,train
11739495817999765837,train
10724644298600203674,train
1742610250363819687,train
12273239049231074543,train
6708720022362964005,train
8586202694341698816,train
12808596800610727406,train
10579529656194831335,train
9888089641654962440,train
17950172461363756314,train
3985479903092719149,train
17157647514543180038,train
6310864859753912345,train
17209249277578345896,train
8925256759447858889,train
8940053008385171926,train
6570908431670539034,train
9988682155164199736,train
15766833267985207739,train
3751268957748905166,train
5646110574933287917,train
14028488360639033603,train
17865802119675151443,train
10770756770730477940,train
8586140530306678041,train
18045226365895693908,train
11180907229307495900,train
427931747970727876,train
4589256236712997889,train
3663661329823353068,train
9232282645739220235,train
5543604149859608186,train
1663972643060903885,train
3824923756318793879,train
9313877516249497462,train
17332272159916149204,train
15072316090307041047,train
3436923175365712101,train
9430538411725244719,train
17455525337518928793,train
8598212462906828132,train
5595615790108824172,train
14042340416373304129,train
4859829560059327595,train
6487768060632817350,train
5719951516205131363,train
15985674938503378831,train
12211485539573892578,train
13428688020213817167,train
16744898863080004153,train
709643676825533126,train
1590577797008989655,train
13305147211025935796,train
15051397095828950061,train
2771220540651714978,train
1856746054224231729,train
14825043355292175067,train
3169394243167281634,train
1383751250759133684,train
7445852247069904636,train
8183500432984880280,train
11783875101665848357,train
6864799200582498840,train
8362974057823725010,train
18376692051811788033,train
15378020485058524291,train
6453945918299842046,train
3370037092061583814,train
13555090479958725825,train
14392261685392789102,train
5953806604930133971,train
4248318481762924733,train
11613355644757136406,train
7268503986442984753,train
17767401422085689667,train
14948897240222421719,train
17488687145051191358,train
13269048444773875980,train
9264474742181019148,train
14561934624587289806,train
10555133229054297945,train
14883739214618834468,train
43738273573486253,train
15435595612173834132,train
7788091587009289676,train
8952743732216813008,train
17580083599165297866,train
6466301256832661389,train
1661013303085678105,train
14125408585508954891,train
2363069822309657105,train
17501981491597342983,train
12851186155120744331,train
11354706616698072246,train
8355647589407582456,train
9847525718079397746,train
2783543658460588697,train
11562821396136798013,train
28985670608986258,train
11996000193983878744,train
16380870219476038368,train
3302665069620105208,train
3136896977052475396,train
14047358148902202608,train
7221260865005745856,train
2461648178854595398,train
367567516978368232,train
3197762367172422906,train
16268131668940182193,train
17131365125518109888,train
8673503873984666298,train
2855358641207381189,train
14551067107325395150,train
11302171729111164123,train
18432730003278156369,train
16126166982204835102,train
14798499907454617483,train
16937835588527255467,train
10561691253244262941,train
4152944503284505443,train
6589795650782147449,train
371340593521061841,train
9507299798180054597,train
8145519127957842161,train
4386530298159354461,train
7396260172148451052,train
8691642423186588193,train
7884923146042018624,train
2085530194611459107,train
14749007881043319714,train
6474475300144473501,train
14750065161659468030,train
5841606364716276627,train
9340465364943418724,train
6829121930760956860,train
2726324905269537629,train
3754450565228248418,train
17416502508099383501,train
2716645240127141698,train
14763769050506426539,train
17953862487717500032,train
8799999745735023317,train
12683274779543278780,train
7734513724442698270,train
12015918394606737,train
8583137833662729209,train
4348781015135257213,train
15599024885988708685,train
9409440807472959991,train
8905126828006910651,train
10361845606400399729,train
1743386444048591567,train
10605590128955221291,train
15411449246988361433,train
16751680440978362988,train
7539446129300346126,train
7423294490443087832,train
17723067404514796456,train
3086737122607670209,train
11169155188136479321,train
7821824504246048798,train
8403924507582359687,train
14875042249316898650,train
13243843840405868215,train
1173947892448350486,train
2546574467392403215,train
1043789912052248065,train
11699532314228072568,train
15759013977710358480,train
11768979011271813130,train
13080871295451372710,train
4706602403679947444,train
8580038617305353036,train
8306770620685794428,train
8467255078742482444,train
11059461690809954681,train
6424484209063870253,train
5141105254205842656,train
8600413234766135491,train
5071434836732527422,train
9982570341260465141,train
15515388412928327285,train
13651703408404159451,train
7057076880914461411,train
3463428522353680331,train
2380599049672867948,train
11013884566244371214,train
3622071074498421262,train
13344896430599359412,train
1702399337388381067,train
5838797092582520927,train
4458106379817375839,train
14297311343578169532,train
14100064818647678158,train
16683517950230267249,train
160382587641197793,train
7185417829476827455,train
16497970975631852884,train
7837839520841626137,train
7630316210604257192,train
8435876814077972439,train
370374226609712251,train
10796185178910178769,train
482862149358873428,train
11543301109049030243,train
17560114250599675415,train
3939544023028576914,train
15321998033213138826,train
9463475246872735060,train
14810583504404578546,train
12596915757012021477,train
7183586540292567997,train
16457600454173517878,train
6113786491916844682,train
208808048860005916,train
18317247599391344733,train
8779618255083365501,train
5926419475842552948,train
3864030584769482470,train
1207578188352305802,train
534356412826218463,train
8666125738444194227,train
17480155237451107934,train
17766090861185598023,train
5679298110216219880,train
6673457735826650844,train
2909745777193593068,train
2774019525359391358,train
2731809045255224780,train
4703708332095677396,train
13862847903328067118,train
13171727765208386781,train
13752397135915867012,train
16738923857829769722,train
9876089797326285522,train
18262117470000246028,train
2695869072945358963,train
10970204943025837177,train
16843285191482584561,train
7842030316059668794,train
12582074261588406982,train
17754711586789535683,train
3640920320572399674,train
118551454568913018,train
3318762373754419347,train
11103312075517757783,train
12450613212595875578,train
12423372503060915153,train
4441043379004288451,train
17896165563992933954,train
10497975285948976271,train
10636889251106023127,train
8450583187893931181,train
7217119410427259850,train
15074754908862253158,train
6610320469457428856,train
10167121319449403403,train
2044511321755685448,train
14452125376965947658,train
17616371627602003252,train
1481521087671587421,train
8291363421904864582,train
14972747851247414792,train
2642662493379916665,train
13716470424264012607,train
14700352980427229639,train
3090648809404449399,train
14244424816650750759,train
11570371841927697585,train
5502755708861744445,train
17161666473595624292,train
15437197834224834900,train
2431618609964455408,train
16143388406326985662,train
4927010271389978871,train
7015290266968818903,train
7193789909401077505,train
17538539008013424170,train
1283645966133474259,train
4830517854033753818,train
8834772272186734414,train
15925699759588766621,train
7718423712929224541,train
16629618943701889586,train
3564582106118531764,train
10737383299542162288,train
14507002290604438624,train
12531847355745881024,train
13496729028243592026,train
18210509946668694038,train
11004571651617000292,train
17466514160493863769,train
12079094937382578824,train
15399492490589772435,train
15015971808332584108,train
17098990172471561920,train
15011017466717433360,train
16028316330952233089,train
18271724805031109654,train
9121795455528780038,train
10446779353176667037,train
14881120735586895586,train
12170414851923261715,train
15727664961008043639,train
9827686384916517257,train
12941561080762865913,train
4889045236128344601,train
9209373973001097066,train
9753614592899245611,train
5955260632717762715,train
5508253179900900431,train
11265777604282660462,train
930483970962299211,train
8615625210799901401,train
1003484481489598729,train
14625218627399288572,train
14923257801479659073,train
2056313406685399440,train
477757494334817688,train
17659842324594107554,train
12460779825174016216,train
1188008128142728190,train
17958835603137261294,train
16690289153210347613,train
11282570557338944906,train
14745770490511598562,train
6585480599019241010,train
7378382773132772166,train
2758405605748442180,train
231526217545918042,train
11662101009144331788,train
3693025193849666553,train
13107085708369915069,train
9665970983267870504,train
9177910997578308867,train
18159650528334108153,train
14595008186825726991,train
3951269426587091002,train
17349327271184043314,train
451011460082985741,train
3180714283664119099,train
18254959177610460184,train
7320985456975151921,train
5934721186500823568,train
14775835468489572828,train
10746213690383138462,train
14292684539338356901,train
5976499580104272936,train
12698028252589394088,train
4600305259893313356,train
17930682691702671413,train
4157614291177980920,train
6254850762267286191,train
5975878503687495917,train
9662920542287100677,train
6826855773283122259,train
9729214044605825015,train
14110744772571470000,train
9348575228373220454,train
15769578088348268278,train
7604588426820971788,train
3545650603964329034,train
17554772695486549679,train
13347147041898845068,train
15127989401228448258,train
11436147814487724835,train
2934581833331165328,train
5186715674887372140,train
12619471026287900908,train
1384380098688272468,train
5965222083548966704,train
12162694570419955395,train
5323037575991929053,train
2854232301938117601,train
6331552405375606572,train
6260487193784222807,train
13315678161757360380,train
13757153102008038939,train
7351378024935248081,train
3548015917848335709,train
6795338069900542741,train
16740505668269522544,train
5648376697759156221,train
3295458477649161816,train
16718452590906202548,train
7928805895556476328,train
17054048985819522137,train
4256554778286152908,train
2693537835171637065,train
14386746988352033728,train
15639788454139995661,train
2581245004627906953,train
3720740393870504515,train
4021247343082014215,train
1056887820622604526,train
1728909744138838193,train
447907837147310187,train
4718535796718619704,train
7188073927242671953,train
15801037807152677538,train
11213494861928981618,train
1627991987906160742,train
2127482441739586857,train
13314898723599342085,train
10690934494348034479,train
11971790525062441140,train
6843185911351965788,train
1269397051826877502,train
14014299463592786933,train
2096694582464423801,train
12034699151193218767,train
15529161164370280974,train
17025588156956498516,train
2416084333855837162,train
14598331262550242331,train
1952922556811215031,train
14609350975886824164,train
3627843824213204105,train
12754784701814826849,train
4133777704268497926,train
1538572709266076036,train
8176307655995352291,train
4253166631653307552,train
12711468957278272462,train
11478235133820169133,train
8096303333958317397,train
14342290359539101727,train
2617337012485169901,train
7618887425874159190,train
3953665091268374674,train
8734239652391679982,train
3548842852629094743,train
10506896961265806362,train
9719961670893317048,train
8851256307290651769,train
1498958260373825841,train
15553919586305260868,train
4574623898126529359,train
6336724128773574745,train
14678796298328416821,train
4357515970250919755,train
9771390786988153580,train
3173279299002043549,train
6298382188019465908,train
4630062833932044178,train
10167932786140537940,train
16245234651590676391,train
15360163608261984004,train
3970938100030265022,train
17760809633365938187,train
15769809015042823830,train
17332059056779011051,train
15994177551065518189,train
5510487355312343658,train
11614772405186385297,train
8662754681405340523,train
7991963457240495923,train
12725704412452605815,train
13433112538072002147,train
17928218816636113399,train
7719378752133915793,train
6943424911369984136,train
105052434676947348,train
7918329174656286061,train
7394172807008447607,train
13258033155087634267,train
4963232582903549511,train
13173594546058027809,train
16305535270031183765,train
1622003457841055117,train
8035189359778799455,train
17859748660765173121,train
5408057155616457961,train
7555009774095961386,train
15182485778394624786,train
7434999724590524536,train
13617101285211073038,train
16981088377177045865,train
15522802815754999510,train
5493650791349557302,train
16534779660854738436,train
16561098543392542651,train
7708601003803020031,train
15059567608864342638,train
1782634359409958672,train
7974960694024608510,train
1185884911394359167,train
925954821641880274,train
4873046191355532835,train
14404652828905787391,train
3695388984308486024,train
2920937453661341546,train
4686038937549285980,train
6981680512442640381,train
8524444261908392769,train
11382607257649863592,train
7711208291002713915,train
12608051517100403432,train
7878800697309737028,train
9075895215873226170,train
13035190709955375328,train
11690739454263966322,train
9394246620348267557,train
4599484540403527037,train
382292169749269102,train
12264475664208053082,train
12435693672818138154,train
2347648216326551635,train
12094692966591745667,train
17358374581128618941,train
4323643784679916667,train
8366407085219984168,train
990987689261727608,train
6423700849366879868,train
9060784257798852378,train
578079650583631825,train
7987181691517308549,train
8641434809317140551,train
10154124677374192950,train
14286353203662102949,train
17370289709623912086,train
15727796401270672740,train
1852285255995142850,train
12293687695737555871,train
1513010237774527114,train
4728945591469493002,train
12894000804997737212,train
4910068693151684173,train
4161071522030880306,train
3637047668682259795,train
1343807190061107492,train
7211143859214627979,train
9060572862592786813,train
3192577437674339900,train
8810207272360510106,train
1955343348890126262,train
17540119743685663773,train
10109822054556498416,train
4424733589933504827,train
3653104477287349721,train
3995253338896074951,train
6087353178131663821,train
6845592623599336443,train
5364647756376713478,train
317014716170057405,train
12300993749287042068,train
17444161033630155499,train
17651736749354289945,train
6129032239342431302,train
9460942026152238473,train
4398032238284972716,train
7161798787952726841,train
15266955723219833183,train
16070384125442415712,train
14470563924063971228,train
7356480863144583519,train
11440768044545267009,train
9938086629841940476,train
8172747885268719927,train
13241430318483922783,train
5840838517548307980,train
3977583246825749498,train
3777710441762214031,train
5322213076188239409,train
2445226976550755487,train
6466925599048151977,train
7552116261203379383,train
12855649881064232621,train
5439611907464924367,train
16812633851635202218,train
3368694751275648639,train
14118811203993412686,train
13906429423395872110,train
9079811933929198918,train
15016386956339991162,train
4629313448618194080,train
6843609049921618802,train
8171224897755650193,train
11572197240529997588,train
4076059397983786554,train
4513501470431980234,train
4835550694886871022,train
3278644453300772231,train
6256644909394503418,train
7701626931840953997,train
11804566631626591841,train
11911392291833470815,train
15202898624356204172,train
10592214571835896772,train
6632633128260433775,train
1310107508710945335,train
11487022222496792993,train
7965288741503220087,train
8024513694625757341,train
12078122023076616852,train
13633577265455734111,train
11464512204324742505,train
6938093085825526652,train
5946983387489384880,train
12401062128943084867,train
9006192812327739479,train
4079752403779605701,train
2051845262986662869,train
4865253094988091420,train
18189596373234413068,train
1652784167380789179,train
5517953091440931139,train
12112989465400117041,train
5473949895887834883,train
2588517307592589241,train
7054708838969532044,train
5558327065326056082,train
8976776440246632685,train
16388223722850393349,train
15971851114427126622,train
6915447402846247453,train
7968574314240018317,train
12745504233361733096,train
12531987514012272724,train
4306037880486414813,train
8604783188361018826,train
15508512113044798924,train
11217750443405820600,train
11570488959952236068,train
18015991513913311723,train
9652831519159222983,train
109141223737137604,train
3538902689348327832,train
1407590003861641677,train
4924146550150354412,train
13205339217801175734,train
16057774085413842199,train
261306573866127977,train
2930260010995555342,train
14490946295365975116,train
12721055421913286510,train
11812160824545387687,train
8534955054072696848,train
439301388664444551,train
3217910469956405433,train
2803520694689952791,train
12273456114709870881,train
5121194215471261363,train
2547371471824228596,train
13824784616636705228,train
8209818159766010649,train
625617387472004812,train
11438272631599940333,train
12039756093283950629,train
18048088935507625374,train
17357247669853362747,train
2850825554896482057,train
4997216269858174765,train
3147573817487582208,train
4897110952341694699,train
13021586187371476444,train
1230487187984752020,train
16831805466696749062,train
12885935245425714471,train
8213248165104345831,train
17665700662049580969,train
7354118259797849957,train
4286300848925850096,train
17013239172714169397,train
12730158759914459249,train
7502871654215084804,train
18293729221677366763,train
7059069081647475421,train
13045834462508473496,train
11198769508712944286,train
8976853642446661145,train
2406438051587783867,train
9250968737214086640,train
8168667713475543579,train
8195798339464832066,train
12154104497431625231,train
16460971697286711544,train
3239791046613013665,train
12518113905576948229,train
1147882264917725018,train
3868803676892072657,train
4067174885617809479,train
8089602769998694041,train
3172605764038250677,train
7210247479572950602,train
9975457918317128534,train
13322125613988219227,train
11864190737786800689,train
9086028728328484025,train
12517635679174183778,train
4213338118806831599,train
5207950876138826147,train
10499846288888970613,train
719542214687932708,train
1848238238124828828,train
6681492536843651743,train
15398153033782153370,train
12100495671115757090,train
11111716920460211399,train
12827873076247745025,train
8477798415432590827,train
3135036648886008350,train
7228887876638741883,train
2400884894252618739,train
4319629820494503942,train
14912762002678915478,train
16167558935711923305,train
15722158198219583963,train
7337468054142403292,train
3479152517912711284,train
14359200861555499208,train
16872202672177804238,train
5468339792958983380,train
8752791441894505318,train
10100198141126621967,train
5722542372721056315,train
12252826978524662731,train
10146462849809248558,train
4149387153786415035,train
16302939053446640212,train
17038556055051187153,train
16529864340866976750,train
7124185989862161864,train
15651753537770940193,train
7943314695901314867,train
5895203699995346135,train
17717031122821359090,train
12937053772270750214,train
11430831940774620574,train
14410876221463278845,train
1140227508011658618,train
15076402028795321829,train
8995923948516103422,train
17545627868269641378,train
9066525487165970734,train
172271329422956055,train
9300648484430915822,train
12516763465064362081,train
13592166819426575367,train
8277620321183741731,train
3309117709302583860,train
3059349169302843132,train
8188896633279135985,train
6655104346046182712,train
13177277588100518434,train
3923058889752341701,train
3725648498014841102,train
11801453255371041647,train
12168320832304343206,train
11751917526188162003,train
5918802843045201650,train
11943585598299669040,train
8092251373286739309,train
6776463764572515828,train
6019049897454287576,train
10142329211622605999,train
5180986180285480271,train
12555465604840505069,train
13682211883603782752,train
9415516970984991749,train
4537305070316302844,train
14736989081727274907,train
16317236047888930726,train
10501770028413141172,train
14579753593543186612,train
756987950215311573,train
17567595008598366191,train
4279191003730850353,train
17583978200034840519,train
2074856356493197484,train
7469283005398045579,train
12575090958006900741,train
8284047376410719068,train
4111943175576458997,train
13902233402938194662,train
5927156005997486826,train
10132039846301293789,train
12443818639312261245,train
16023199690998277158,train
11199799465315829566,train
7726258809878189991,train
3966082993459394266,train
5872748434917837802,train
16664622906005468917,train
7490045651865265253,train
759815241563827778,train
8007574291914974807,train
16609047443830014257,train
826641367571257832,train
10303947858624697861,train
6710907640932971940,train
7872804533015270403,train
9709522853770021270,train
3621179546903755166,train
4805148323678335260,train
7458684639771838220,train
14875701314539252278,train
2373601545790195035,train
11816083695168729741,train
1373078437771857104,train
10699190549358251559,train
13720500068516103619,train
13441345425673328183,train
10630956929857944894,train
4627896918292394317,train
16495902993579323764,train
9411442597368476638,train
1355335264379733627,train
17712246294169463440,train
11815490573829296346,train
7965137112812544892,train
16568008663473065242,train
14485080550272699672,train
4463581997917814783,train
4352525112512702849,train
13244330772565412166,train
17774365669472673180,train
3622137189680806028,train
733922824099046259,train
2724095967571617645,train
4295670546912495305,train
8388331883645956075,train
16280903236408119526,train
6487383765650789476,train
3656020335679013893,train
556924562336376117,train
15023755227272118979,train
7760601241270815760,train
1290830279772132517,train
5860311738172777337,train
17318704311918245756,train
8244983875397676410,train
2755384838363783742,train
7850000514502662835,train
6129878911750892896,train
3588722022704315652,train
10756275106917971332,train
17805793011732564277,train
3057032972760441221,train
9574761523858787248,train
10730090498702089144,train
11769851045153160193,train
11570052644590405063,train
15950871037193968557,train
8687837419461566916,train
1441941694804036808,train
10708505564844029720,train
633329878230133306,train
8740178195881063579,train
3097909646370707378,train
12747765677650581164,train
1828846307298147376,train
7727079196034578906,train
8237393808279324246,train
16857516637223852653,train
3777628857985694469,train
18390174138515078103,train
2554289569645875906,train
10721390603328283675,train
635066951529195721,train
14967154675969253308,train
13510709644849671471,train
8433977006625521150,train
7207294427218207318,train
3322182430743016730,train
16069394023370469443,train
242149039995889815,train
14635116835848381795,train
7503822639218368810,train
10699085378425133766,train
5243412862030200944,train
8817939604351950233,train
4090700097398104089,train
4793493502537622997,train
5774379403075928849,train
15340076969283150013,train
1768406191871996463,train
6475376739664474437,train
16817096953312016892,train
16030584775842862922,train
15129110845135974628,train
5007650680838898143,train
6062660198461007416,train
2953007225094436924,train
1915355314230510487,train
6571700788822547894,train
418626608858602016,train
12972477239696488815,train
11027085046645771991,train
15287773594265351498,train
7217510848295064869,train
13093472419922774871,train
7204715391431616230,train
8941393705994234811,train
841530175095364042,train
13939434956980086032,train
16418819510958736906,train
282515040612818686,train
6685444691396389845,train
2901507512323179028,train
15081206322640711781,train
17614925654619074648,train
10145951322262007867,train
10558135028050229069,train
12893634698685287158,train
5344588482366815568,train
4772395110410194109,train
6804056276156014486,train
15745335589572002464,train
3030002909940721410,train
4253205658057916637,train
3406006952511998859,train
17474291006924078630,train
5974429478801839412,train
9911915861097451689,train
15584215570372100598,train
8703493681568119881,train
5989537790476236125,train
4246609593933157158,train
5314553659695011275,train
13844819795010834765,train
13119863429256828842,train
16247191244723699286,train
9637961293264926646,train
8847894486244889063,train
17408167786822961562,train
4267320501551518559,train
14866939875151959391,train
16524132195512510566,train
783961063238780618,train
4002126679376292639,train
7335750319819311017,train
1107481139623123134,train
14704853621727674325,train
13523604101012008958,train
8243385147781734662,train
13152906712358940389,train
6550540010440186762,train
7238343270880401961,train
5948580460700534588,train
7144336572953965062,train
13042469740494463238,train
854839268941688582,train
2820697908034185242,train
3133433095537844562,train
4191776301259916400,train
8277750308028952346,train
16662186890715779841,train
16700942127987885103,train
11897368351210815505,train
16234641896793758983,train
14320888768139579301,train
9108117889048598187,train
16674252702947230406,train
5717703207054464301,train
11364877868464532646,train
3699997924618595795,train
414086426615762040,train
17114717629652203578,train
16262778907898816893,train
15108799919490786298,train
7636145258971488763,train
4848027755618484943,train
3526676489823010131,train
2186078750636848977,train
12820901129310973532,train
12313221768591146509,train
1974307771139115758,train
10074288483543478578,train
335473789907137985,train
6823970356838267073,train
2985643046701312532,train
13518975736565426625,train
3577327327774177236,train
2303657843698007757,train
9781217275841715333,train
4166612685352574866,train
12766970394122868362,train
15761079650908828846,train
11920658258340907858,train
6224653469357372499,train
16229230082433493927,train
2223045184515324861,train
14776453243100796256,train
14547468826234289473,train
12681726419372347358,train
2784875248711300230,train
82912786138667911,train
6948208072367465055,train
8852041668971270781,train
8059785878539267694,train
3768801751476352969,train
14117014117552380192,train
4565718525142915388,train
3713464874766191878,train
74925176763390212,train
15030152639875430113,train
13062972198753667530,train
16720594811292223521,train
6451519423826069230,train
9619228054923132115,train
1872872103649517476,train
6551782493446353952,train
2072328901757685197,train
2666382054705378445,train
4500139026908027612,train
16193049598176448937,train
7383471441361318662,train
9372487054449182063,train
8208571012789986092,train
2545821140565610500,train
3148595400550533501,train
11824576420757784877,train
12908434313833091384,train
12078574929623132943,train
14242255317657393414,train
16336178842649361863,train
646982458886331100,train
15127687428514391479,train
8055871743442373521,train
4812881738775293910,train
14434938227446097930,train
9371227962155266600,train
15734026917958828330,train
1715713245785076915,train
3506696737638674765,train
2321120583482295551,train
7938933011493108397,train
8920517009130884457,train
13570202323828345123,train
6400629197202726773,train
12570083524336866722,train
7146331568284657998,train
15902473880342291081,train
8751243330724139370,train
17045382337225841178,train
10386615558718557037,train
13217404602903792681,train
208670213546378613,train
1528387637474040268,train
1054564511842437178,train
10854472338470043101,train
7376235844206873527,train
18112462904397492124,train
9872982641131129492,train
4986082114435080951,train
11271246168673792110,train
4216606533828435829,train
4785651188189301532,train
9526419297237952901,train
5735888589514075876,train
291683936402956323,train
11087325945181961354,train
9608684672391719614,train
12938891983936623942,train
11651789857247281184,train
5779738864069226654,train
762326586089905265,train
17692345333888658322,train
12542364286293382514,train
8645136689552475330,train
9177620547225659040,train
7127674792849840736,train
5671117280640537427,train
10910709575220543123,train
77843666047950430,train
13551230573948725742,train
11101871441029735202,train
4481646246772932221,train
7694841563203667102,train
16384033717672873579,train
6650669343302404751,train
4606020601562580522,train
5605321735569911343,train
2585546990709410190,train
5526691189728748475,train
13087071628880891245,train
13828322397868112074,train
2483735709039606852,train
15993826957504334469,train
6547784199846064716,train
9976231347294958013,train
2611447488201272013,train
7457315599808210777,train
2425418151778898037,train
191035728592816462,train
952922363017535821,train
11618459102924358544,train
5178218752399397221,train
17529636782555000580,train
1198890026642291831,train
8117067321018570186,train
5744966642174028176,train
7339194996676924489,train
12738826688336846783,train
2812512603646362525,train
17643700332866393370,train
10985273396257219851,train
16611825882088768419,train
8462405418914938888,train
13496229684215353672,train
2441715380423569787,train
3707515761518588172,train
3138532635412736142,train
2788874735619929924,train
8270466342377047242,train
6704076058249417922,train
4971268740790741854,train
6585730496343422953,train
14828635433457591,train
12102512504846493722,train
17383213628101125440,train
1079048260699001734,train
1866935258962961800,train
14609890502311185369,train
8540395181879587460,train
1120062754453873914,train
6591171587309626063,train
10694638906091748459,train
13282353145195480592,train
2342155868807802523,train
1670717593310619449,train
17156915350732935450,train
6075439326296618869,train
10232327879364334208,train
2689862814129817117,train
276917164296987156,train
2912368559572908783,train
8291839804327105675,train
3801256580975309480,train
3439070525539777424,train
14271820103359620279,train
8684141954176294996,train
2899064889374524738,train
14229164728774547194,train
14246316671680936978,train
4790230742224445748,train
5200592831548141955,train
8750228102851959995,train
6009202208422733866,train
10960206447556735479,train
9413998773414445758,train
9690194607260739888,train
5666559033154432508,train
14219436085006800148,train
17368887334765695889,train
16360033096461225157,train
3432824365989947302,train
14663528236410510851,train
7039933844719202897,train
8444025706285568703,train
5961950564363581334,train
5751581269019471623,train
17474451417906670099,train
5393941683262313904,train
7832738689286417552,train
2871064425580127580,train
1105321764827256295,train
11854763897988940089,train
10790658962134327491,train
14578478300573085893,train
17038717256891239662,train
4596676072505432288,train
936807244192549521,train
1417916082308337812,train
3243800100334073783,train
621977026930132683,train
10834701624702666182,train
16086614434145244192,train
14094248413525198781,train
7112948753046125028,train
8466077895539080874,train
7596371142929366007,train
5572787021054593287,train
13722985416494360763,train
9584002147542231801,train
11723546445569640894,train
256892649192610763,train
15177261623609336924,train
10679704862521945604,train
15799337877096329250,train
12933633418902433816,train
11977784969104691877,train
10087596343095655917,train
9998941017279329378,train
5062999512895293266,train
9561550735516666079,train
3148456764819840757,train
2080032589913879653,train
11184483183625627742,train
11147051305146601933,train
9373555653142413783,train
1309981188333421142,train
3057542420858129827,train
6870306335302068252,train
8063080027650832102,train
11159489982241988642,train
7216069042054439886,train
11840514179510748452,train
5760250254579785562,train
9751786148866147694,train
13683487901035864920,train
17578071629244029471,train
8136787188999102573,train
2626621391375463632,train
16960008541895398338,train
13135751435259332959,train
8930616001656287351,train
7574807987626931414,train
7470918194083168636,train
4505921918119606035,train
8476990959116109522,train
12052044440028652172,train
12118384000991951423,train
4734026339275361224,train
11490135170588657866,train
5458800469760723527,train
235373106662932474,train
7540795445529230291,train
9356478407158445710,train
5145395790956731087,train
11336424217590869306,train
10986081300413567823,train
4582534098447616523,train
16518686846596728611,train
13058892458610702375,train
5832426504012026060,train
13774998156833374668,train
2630453513394033212,train
9430752841967728037,train
11669010349153225582,train
14564175379179696740,train
16723137996736649107,train
15004860750929361166,train
15862581256911456194,train
10130662898720412413,train
13062566822600570648,train
16121584897334017482,train
4073102984675629056,train
17061323914452212783,train
18299266784716318191,train
14245136830026211002,train
9365592668023706703,train
14748224507762320588,train
10292668837360166441,train
17309350084535910775,train
16631744381741888321,train
18177367014216163074,train
17744349903440023693,train
9937485171221081845,train
6298603237572902870,train
1999610189482577657,train
12533637087340696762,train
3512924895958466709,train
8200803512061264051,train
4660921007054677231,train
7810766702042703058,train
14101007006251170560,train
18092241164196648866,train
8482775842718141519,train
360395810020883366,train
11695548681824830859,train
5771817864503205401,train
4584772553664430677,train
13778236896155693311,train
3032513090386598905,train
11642933504047803312,train
13573477970284003893,train
371916088254507209,train
9352193515892681334,train
14938717001755449870,train
9036213580252617901,train
2769307481963223981,train
2558740377832991919,train
6785094585453376876,train
1469495449362257521,train
10747557937997403200,train
11310497175109674141,train
11924403097543561505,train
6012113825705058294,train
5273357234395514998,train
60184931297123074,train
12088426250091162400,train
9985964578112613303,train
7751215511431604827,train
15185949975689331131,train
1284104033923654173,train
10358665344466642258,train
6486969424791834655,train
14784317118582442375,train
17782761291347263636,train
4776170829740024708,train
3759744030823744635,train
15690079729833408835,train
8760777973697641445,train
13452569095414435078,train
12121904399642263646,train
11617967094416978757,train
5654319798342897595,train
15395404105862808946,train
2549905236632244100,train
1796430952228273794,train
9959570540037816656,train
6502962030689083717,train
18389864454401141329,train
5633037857646987235,train
11440913867890679898,train
6484217121518012045,train
12387011792700727235,train
17739393223467923493,train
2556626530503442252,train
5962141897673801845,train
9900121791135347438,train
3925875069458987967,train
7820877704513260607,train
4926954161232081167,train
11864252319158621694,train
2039969139555106027,train
1836556512396751846,train
18293118847497332718,train
1761987829845469550,train
543682322030303268,train
4293444208140410623,train
568001233298679984,train
11074261456809164818,train
13805522416485102146,train
12653663314706081143,train
8474744317783431575,train
17439429572582326179,train
10349360858853397022,train
